Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045
AT,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,,1.843851314,1.5430217,,
AT,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.49616343,0.983724988,0.721999866,0.0632268,,,
AT,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.306609688,0.296916558,0.268334494,0.21324717,0.202870867,,
AT,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.266569081,0.199418951,,,,,
AT,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,9.522965434,8.305788455,5.388180452,3.148667284,,,
AT,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.0241948,0.143192736,0.137984226,0.134930172,,
BE,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.339199644,,,,,,
BE,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,6.747398483,5.50639737,4.15000067,8.900261466,6.575428693,0.195942497,
BE,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,4.397991802,4.208717136,4.30838736,4.400673122,4.552426777,2.107281363,
BE,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.203875127,0.072363313,0.015956062,0.004762465,0.002364696,,
BE,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.295651671,0.131194355,0.005871496,0.002704618,0.004276917,,
BE,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,24.4552925,31.56674016,36.29059624,34.74802641,21.00980142,10.08412709,
BE,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.311397948,0.173626576,,,,,
BE,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,19.03743764,11.71050686,,,,,
BE,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,17.16187117,16.22039281,12.38217189,4.503159572,2.069052169,0.925798231,0.000876716
BE,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.791040226,,0.275927706,0.245504784,0.115674974,0.041361594,
BE,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,16.52346202,17.13635919,15.39204328,6.144087686,5.052324656,2.73232721,
BE,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.398884053,0.227559245,0.005841837,0.011603097,0.00576126,,
BE,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,10.36844885,5.752239399,0.151659023,0.301226198,0.149574524,0.059414338,
BE,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.582404441,0.466830335,,,,,
BE,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,56.41259857,54.22865249,40.13170596,24.64204327,,,
BE,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,2.642754365,2.602177965,2.17762519,,
BE,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,2.137650036,2.184146913,2.182677811,,,,
BE,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.429680324,0.416096451,0.376041779,0.298842851,0.284301584,,
BE,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.163435888,0.126209592,,,,,
BE,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,14.82822929,12.94912668,8.400434424,4.908924873,,,
BE,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.037720865,0.223244414,0.215124095,0.210362676,,
BG,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.403122133,0.332924513,0.190358367,0.03702142,,,
BG,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,14.56266095,11.47445222,6.557719994,1.274786126,,,
BG,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.519215172,0.423719611,0.796413894,0.036237249,,,
BG,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.890084581,0.954856092,1.033361765,1.047078909,0.623341272,0.352661236,
BG,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.0167622,0.005991867,0.00135147,0.000411304,0.000214972,,
BG,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.004105739,,,,,,
BG,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.091616289,0.081300585,0.003588564,0.002664016,0.001322758,,
BG,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,6.572666842,7.182744106,7.571275131,6.312295027,1.812802445,0.968896161,
BG,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,3.017081719,1.376096114,,,,,
BG,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.118049678,0.045054167,,,,,
BG,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,1.479248891,1.613073824,0.73875359,0.474313849,0.070147797,0.020496103,
BG,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.153305364,0.053705785,0.047030089,0.027559745,0.01219883,0.005658691,
BG,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,3.820572282,3.054120951,2.744016544,1.357829694,0.766863708,0.471258898,0.052725429
BG,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.495451733,0.219855417,0.0072587,0.014417281,0.00715858,0.002860486,
BG,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.096307576,0.030536488,0.001415772,0.002812017,0.001396244,0.000554592,
BG,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.326181775,0.267971498,,,,,
BG,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,17.08425013,16.5477601,12.24610629,7.519468059,,,
BG,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.806430977,0.794049174,0.664497781,,
BG,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.222392608,0.214606072,0.221163652,0.018637593,,,
BG,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.390978947,0.378618575,0.313657331,0.271926026,0.232825045,,
BG,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.106225136,0.077928414,,,,,
BG,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,6.296569175,5.497930258,3.542775212,2.07027595,,,
BG,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.094150461,0.090725821,0.088717754,,
CH,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.184394897,0.150480452,0.496107181,0.321018677,0.204936031,,
CH,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,1.064454836,1.042266881,1.029582667,0.931833275,0.828247267,0.289174834,
CH,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.002519033,,,,,,
CH,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.207094147,0.118169455,0.009417513,0.006038436,0.002998251,,
CH,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,2.274038749,2.257218989,2.258826039,2.176501352,1.35765406,0.625395127,
CH,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.002484558,,,,,,
CH,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.256786212,0.146522314,,,,,
CH,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,2.691309662,2.80972352,1.370615675,0.828133855,0.548970937,0.034296425,0.003803636
CH,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.18284566,0.004918073,0.050736783,0.024371691,0.009035149,0.003510866,
CH,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,12.97722965,13.27104394,8.584405703,4.328096475,3.068235692,1.422510882,
CH,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,7.7674544,4.696539855,0.113612005,0.225656947,0.112052291,0.044513321,
CH,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,1.021976208,1.246075342,,,,,
CH,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,25.14467377,24.54190152,17.86622939,10.9703883,,,
CH,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.1765275,1.158463298,0.969456698,,
CH,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.006304284,0.006636605,0.006494536,0.000803364,,,
CH,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.335929191,0.325309157,0.293993937,0.233638897,0.222270362,,
CH,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.324916424,0.243068296,,,,,
CH,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,10.20173978,8.897805315,5.772237149,3.373096805,,,
CH,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.025919348,0.153399174,0.147819414,0.144547673,,
CZ,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,3.422417778,2.826455498,1.616100449,0.314303673,,,
CZ,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,24.56827886,19.35824385,11.06335539,2.150657845,,,
CZ,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,1.381684966,1.127561456,0.333725608,,,,
CZ,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.402488896,2.454460937,2.517086909,2.469179951,2.07433229,1.158026434,
CZ,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.05847279,0.020741077,0.002288779,0.001363797,0.000687912,,
CZ,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.188118379,0.168237468,0.007354141,0.004391299,0.002180402,,
CZ,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.099036148,0.050298923,0.004843432,0.002886017,0.001440336,,
CZ,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,11.05404088,12.4192356,13.87869334,13.6318327,3.480323603,3.166249995,
CZ,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,7.296733046,3.697520971,,,,,
CZ,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.282338451,0.161155291,,,,,
CZ,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,13.70651519,12.67486566,10.94003491,4.126352309,1.38185853,0.240612227,
CZ,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.289884394,,0.052735455,0.076490957,0.028932541,0.02593266,
CZ,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,13.28754313,13.15023922,8.292573924,3.954051316,3.234575016,1.925083758,
CZ,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,3.234058667,1.43405343,0.04731234,0.093972097,0.046670505,0.018550463,
CZ,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.155361506,0.007875952,0.002280139,0.004528827,0.002248688,0.000904861,
CZ,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.92562641,0.743801798,,,,,
CZ,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,45.91077955,44.50952447,32.9391026,20.22557407,,,
CZ,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,2.169106822,2.135802725,1.787340404,,
CZ,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.047582741,0.071322207,0.052346564,,,,
CZ,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.102740397,0.099492372,0.089914943,0.428735944,0.407874264,,
CZ,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.284718269,0.213400432,,,,,
CZ,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,9.691202395,8.453810718,5.484206335,3.204781506,,,
CZ,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.024625989,0.145744657,0.140443323,0.13733484,,
DE,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,62.44326528,51.56971531,29.48634433,5.734585587,,,
DE,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,102.9708274,81.13447418,46.36885086,9.013859665,,,
DE,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,20.76063683,16.94228024,14.21448346,6.812782929,6.148529251,,
DE,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,2.311496211,1.951405985,,,,,
DE,Power,CO2,HLR_Hardcoal_CHP,Emissions,GradualDevelopment_globalLimit,27.80141419,23.47044559,13.71158183,2.723403839,,,
DE,Power,CO2,HLR_Lignite_CHP,Emissions,GradualDevelopment_globalLimit,8.132129032,6.865287163,4.01074391,0.796616722,,,
DE,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,23.37494998,21.6956212,20.90212214,19.95096099,19.07016398,8.978834339,
DE,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.524580538,0.657203292,0.036802235,0.03543707,0.017606238,,
DE,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.096556336,0.086392213,0.003770161,0.002264986,0.001124628,,
DE,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.865640318,0.329073798,0.012667437,0.02516015,0.012492713,,
DE,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,112.364823,116.7248272,121.9443306,114.3090402,91.61846325,45.8375767,
DE,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,22.10842616,10.96375037,,,,,
DE,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,21.35897787,10.82344009,,,,,
DE,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,108.4449948,88.12172168,69.16148754,41.10764464,17.89063751,7.541892046,0.007001508
DE,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,3.751380275,6.455440929,0.749479329,1.086965688,0.455290411,1.064845782,
DE,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,111.0151453,108.1370841,112.2975185,69.31912084,53.43351836,31.17374439,15.27729107
DE,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,3.314784,1.679829705,0.048489427,0.096310034,0.047831356,,
DE,Buildings,CO2,HLR_Hardcoal_CHP,Emissions,GradualDevelopment_globalLimit,27.80141419,23.47044559,13.71158183,2.723403839,,,
DE,Buildings,CO2,HLR_Lignite_CHP,Emissions,GradualDevelopment_globalLimit,8.132129032,6.865287163,4.01074391,0.796616722,,,
DE,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,53.95218042,21.43234708,0.789121697,1.567358957,0.77823726,0.309126773,
DE,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,13.05531346,10.55637194,,,,,
DE,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,469.1567686,452.9972588,335.2388812,205.8464951,,,
DE,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,22.07616137,21.73720774,18.19072015,,
DE,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,12.91908497,15.59462673,12.74151399,0.554107727,,,
DE,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,5.397287101,5.226657776,4.251171845,4.05412075,3.428313794,,
DE,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,1.583701029,1.155033424,,,,,
DE,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,106.7890045,92.65918699,60.11041851,35.12646057,,,
DE,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.269916636,1.597454903,1.539348886,1.505277923,,
DK,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,4.30407296,3.554583769,2.032426984,0.395272007,,,
DK,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.544874152,0.444659316,2.527379224,1.01070403,0.430172498,,
DK,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,1.2703491,1.486932693,1.54477496,1.551158041,1.563491917,0.823108403,
DK,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.077573901,0.031605451,0.003051706,0.001818396,0.000902884,,
DK,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.326348255,0.082711116,0.015916262,0.009486857,0.004717836,,
DK,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,4.08259262,4.190292388,4.116306947,3.431298186,2.710632751,0.960452216,
DK,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.453845946,0.161083122,,,,,
DK,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.310758726,0.039406352,,,,,
DK,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,0.516109197,0.548216765,0.239670331,0.138005738,0.052459633,0.006592896,
DK,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.066507835,0.020770297,0.00315198,0.007445537,0.008658724,0.001466303,
DK,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,9.451299776,9.163239901,8.411049654,2.903926743,2.507852646,1.051979156,
DK,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.8690448,0.605777894,0.012719597,0.025263751,0.012551503,0.00499133,
DK,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.284747733,0.221773144,,,,,
DK,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,23.83193701,23.12376725,17.11265513,10.50767162,,,
DK,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.126903104,1.109600826,0.928566279,,
DK,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.23645578,0.248920206,0.205221041,0.049515526,,,
DK,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.150828876,0.146060586,0.132000363,0.096479801,0.08981747,,
DK,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.110642551,0.080694425,,,,,
DK,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,7.720884844,6.703302388,4.348606167,2.541175837,,,
DK,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.019526751,0.115565694,0.111362094,0.108897276,,
EE,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,4.381519074,3.698955898,,,,,
EE,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.207959039,0.242881837,0.251172511,0.244337389,0.238373885,0.09836317,
EE,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.052959853,0.016881351,0.002608002,0.001554009,0.000778957,,
EE,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,0.776955528,0.883693943,0.978039298,0.952156258,0.697087493,0.146058642,
EE,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,0.441867728,0.225025553,,,,,
EE,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.009889176,0.005964772,0.00137778,0.000703442,0.000320292,,
EE,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,2.009675022,1.896866962,1.727788465,0.666954882,0.517881614,0.217883549,0.123480403
EE,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.115969224,0.007352766,0.005663089,0.00337442,0.001675493,0.000671348,
EE,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.335263093,0.294957455,,,,,
EE,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,6.116697631,5.825690543,4.673094988,2.647252178,,,
EE,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,,0.279547488,0.233938516,,
EE,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.090481287,0.152401404,0.111854222,0.009161729,,,
EE,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.027485841,0.026616906,0.024054684,0.017581703,0.016367613,,
EE,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.00672087,0.005190036,,,,,
EE,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,1.501845343,1.314116301,0.846794783,0.494837738,,,
EE,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.022503861,0.021685302,0.021205334,,
ES,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,39.65126458,32.74659672,18.72373002,3.641442665,,,
ES,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,19.29249596,15.74416411,13.97827022,,,,
ES,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,11.84930919,10.00339639,,,,,
ES,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,7.801149986,7.61254292,7.787094484,7.375586243,4.733570948,2.290695254,
ES,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.078743357,0.031956622,0.003095302,0.001861691,0.000924381,,
ES,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,1.516553498,0.995371686,0.073948025,0.044074663,0.021884295,,
ES,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,48.53780017,47.81810115,43.41251353,37.83482082,29.41234644,8.292775633,
ES,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,5.880949022,3.278131304,,,,,
ES,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,4.899411994,2.793358383,,,,,
ES,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,26.98104219,27.77516439,9.000601234,7.502705021,1.520071506,0.291382063,
ES,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,1.592046443,0.02514163,,0.209464333,0.080739629,0.062452118,
ES,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,21.21260759,21.81224975,25.18660603,8.037046727,6.495859792,3.375323887,
ES,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,11.53938616,6.657928663,0.168789869,0.335251601,0.166461733,0.066127823,
ES,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,8.027058475,7.612326792,,,,,
ES,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,146.4494323,139.4819761,111.8858818,63.38200805,,,
ES,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,,6.693083968,5.601088182,,
ES,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,2.166354108,3.648880558,2.678077007,0.219355284,,,
ES,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,1.020877363,0.988603442,0.893437557,0.653018491,0.607924849,,
ES,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.249626108,0.192768001,,,,,
ES,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,55.7814442,48.80882409,31.45159797,18.37923181,,,
ES,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.835836958,0.805434124,0.787607161,,
FI,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,3.0998528,2.560060331,1.463781989,0.284680359,,,
FI,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,2.466697655,2.013015463,,,,,
FI,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,8.083437304,7.949471743,8.440930253,8.026506044,6.749557012,3.896919761,
